CaseID	weight2	contest_no	FeatEd	FeatGender	FeatCountry	FeatReason	FeatJob	FeatExp	FeatPlans	FeatTrips	FeatLang	Chosen_Immigrant	Support_Admission	Rating_Immigrant	W1_Q1	W1_Q2	W1_Q3	W1_Q4	W1_Q5	W1_Q6	W1_Q7	W1_Q8a	W1_Q8b	W2_Q16	ppage	ppeducat	ppethm	ppgender	ppincimp	ppstaten	Party_ID	Ideology	Panel_Tenure_Months	OCC_GA	OCC_WA	OCC_NU	OCC_CC	OCC_JA	OCC_CO	OCC_FA	OCC_RS	OCC_DR	OCC_CP	OCC_TE	FB09	fisexp1	fisexp2	censusgroup
1008		2																																														2.0
1008		2																																														2.0
1008		3																																														2.0
1008		3																																														2.0
1008		4																																														2.0
1008		4																																														2.0
1008		5																																														2.0
1008		5																																														2.0
1009	0.59	1	4	2	7.0	3	6.0	3	1	2.0	2	1.0	1	5	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	1	7	2	5.0	1	10.0	3	4	4.0	2	0.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	2	1	1	9.0	1	7.0	1	4	2.0	4	1.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	2	1	2	3.0	2	6.0	1	2	2.0	4	0.0	0	3	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	3	1	1	9.0	2	7.0	4	1	4.0	4	1.0	1	5	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	3	6	2	6.0	2	7.0	2	3	2.0	4	0.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	4	6	2	10.0	3	11.0	2	1	5.0	4	1.0	1	5	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	4	1	1	6.0	1	9.0	1	3	2.0	2	0.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	5	2	1	4.0	2	3.0	1	2	4.0	4	0.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1009	0.59	5	1	2	2.0	2	3.0	4	2	4.0	1	1.0	0	4	4	2	3	1	100	100	100	100		2	48	3	1	1	16	92	5	2	27	0	0	0	0	0	0	1	0	0	0	0	0.1494284	1.0	1.0	1.0
1010	0.63	1	4	1	4.0	2	3.0	3	3	2.0	4	1.0	1	6	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	1	2	1	3.0	1	7.0	4	2	5.0	3	0.0	0	3	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	2	7	1	1.0	2	7.0	1	1	5.0	3	0.0	1	5	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	2	6	2	2.0	1	11.0	4	3	2.0	2	1.0	1	6	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	3	3	1	8.0	3	7.0	3	3	4.0	1	1.0	1	7	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	3	1	1	9.0	1	9.0	3	3	5.0	3	0.0	0	4	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	4	1	1	1.0	1	3.0	4	1	2.0	4	0.0	0	4	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	4	5	2	4.0	2	2.0	4	4	3.0	2	1.0	1	5	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	5	5	1	3.0	2	6.0	3	3	5.0	4	1.0	1	5	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1010	0.63	5	2	1	2.0	2	9.0	3	4	2.0	3	0.0	0	3	2	2	2	4	50	75	50	50		3	56	4	1	1	17	21	3	4	18	0	0	0	0	0	0	0	0	0	0	0	0.18242587	2.0	2.0	3.0
1011	1.05	1	6	2	6.0	2	7.0	4	2	1.0	4	1.0	1	5	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	1	2	1	4.0	1	3.0	3	4	1.0	1	0.0	0	4	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	2	1	1	7.0	1	6.0	3	2	5.0	4	0.0	0	4	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	2	1	2	10.0	2	9.0	4	1	4.0	4	1.0	1	5	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	3	3	1	8.0	2	2.0	3	1	2.0	3	1.0	1	5	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	3	1	1	3.0	2	9.0	1	3	5.0	3	0.0	0	3	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	4	7	1	3.0	1	4.0	4	3	2.0	4	0.0	0	4	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	4	7	2	2.0	2	2.0	2	1	1.0	3	1.0	1	5	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	5	1	2	8.0	3	9.0	2	1	1.0	4	1.0	1	5	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1011	1.05	5	6	1	3.0	2	2.0	3	4	3.0	4	0.0	0	3	4	2	2	3	85	75	75		100	3	42	4	2	1	12	22	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0.07049426	2.0	2.0	
1012	1.18	1	1	2	10.0	2	1.0	4	3	4.0	3	0.0	0	2	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	1	7	1	8.0	3	3.0	3	4	2.0	4	1.0	1	6	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	2	3	1	8.0	1	9.0	1	4	4.0	2	1.0	0	2	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	2	5	2	8.0	3	6.0	2	4	4.0	2	0.0	0	2	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	3	7	1	1.0	1	10.0	3	4	1.0	2	0.0	0	4	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	3	6	2	2.0	2	11.0	2	3	3.0	2	1.0	0	4	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	4	4	1	8.0	1	7.0	3	2	3.0	3	0.0	0	3	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	4	4	1	7.0	1	9.0	4	1	2.0	1	1.0	1	5	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	5	7	1	5.0	1	8.0	3	4	5.0	2	0.0	0	2	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1012	1.18	5	2	1	5.0	1	9.0	4	1	4.0	3	1.0	1	6	3	3	4	3	75	75	75	75		3	22	2	4	1	9	93	3	4	52	0	0	0	0	0	0	0	0	0	0	0	0.23116839	1.0	2.0	2.0
1013	1.11	1	7	2	5.0	1	5.0	4	2	3.0	1	1.0	1	6	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	1	5	2	3.0	1	9.0	4	1	1.0	2	0.0	0	4	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	2	1	1	4.0	2	6.0	2	1	2.0	2	1.0	0	4	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	2	4	2	9.0	1	3.0	3	1	4.0	2	0.0	0	4	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	3	5	1	6.0	1	7.0	4	2	4.0	2	1.0	1	6	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	3	2	2	7.0	1	1.0	2	4	5.0	3	0.0	0	3	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	4	7	2	2.0	2	11.0	4	3	3.0	3	0.0	1	5	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	4	5	2	4.0	1	7.0	4	3	2.0	1	1.0	1	7	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	5	1	2	8.0	2	7.0	2	1	2.0	2	0.0	1	5	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1013	1.11	5	3	1	10.0	3	6.0	3	4	2.0	1	1.0	1	7	4	4	3	5	60	20	80	100		5	61	2	1	2	14	93	6	4	32	0	0	0	0	0	0	0	0	0	0	0	0.12541616	1.0	2.0	2.0
1014	0.75	1	5	1	1.0	2	8.0	2	2	1.0	1	0.0	0	4	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	1	2	1	5.0	2	1.0	3	4	4.0	3	1.0	0	4	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	2	4	1	3.0	1	2.0	3	4	5.0	2	0.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	2	1	1	7.0	2	1.0	2	3	2.0	3	1.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	3	5	2	7.0	1	3.0	2	4	2.0	4	1.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	3	6	2	6.0	2	7.0	2	3	5.0	4	0.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	4	1	1	5.0	2	6.0	1	1	3.0	2	1.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	4	1	1	8.0	2	4.0	1	1	5.0	3	0.0	0	1	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	5	7	2	1.0	1	11.0	1	4	4.0	2	0.0	0	2	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1014	0.75	5	6	1	7.0	1	6.0	1	2	2.0	3	1.0	0	2	5	4	5	5	25	80	10	100		1	44	2	1	2	7	92	4	-1	16	0	0	0	0	0	0	0	0	0	0	0	0.14449827	1.0	1.0	1.0
1015	0.92	1	3	2	2.0	2	6.0	2	1	5.0	4	0.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	1	3	1	7.0	2	1.0	3	3	5.0	3	1.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	2	3	2	8.0	2	4.0	3	4	5.0	3	0.0	1	5	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	2	5	2	8.0	2	7.0	2	2	4.0	3	1.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	3	4	1	9.0	1	6.0	2	4	2.0	4	0.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	3	2	1	9.0	2	1.0	2	4	4.0	4	1.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	4	1	2	9.0	2	9.0	4	4	5.0	2	0.0	1	6	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	4	4	1	3.0	1	4.0	1	1	4.0	3	1.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	5	3	1	9.0	3	1.0	3	2	2.0	4	1.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1015	0.92	5	5	1	8.0	3	10.0	2	1	1.0	3	0.0	1	7	5	5	4	3	50	50	50	50		3	61	4	1	2	15	93	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0.09350198	1.0	2.0	1.0
1016	0.35	1	7	2	1.0	1	1.0	4	1	3.0	2	1.0	1	6	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	1	3	2	7.0	1	2.0	2	2	4.0	3	0.0	0	2	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	2	5	1	8.0	2	7.0	2	2	2.0	1	1.0	1	5	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	2	7	2	3.0	1	8.0	4	4	5.0	2	0.0	0	1	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	3	7	2	5.0	2	2.0	4	1	1.0	1	0.0	1	6	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	3	1	1	10.0	3	9.0	3	1	1.0	2	1.0	0	2	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	4	4	1	8.0	3	3.0	4	2	2.0	2	1.0	0	4	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	4	6	1	5.0	2	3.0	4	4	5.0	4	0.0	1	6	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	5	2	1	1.0	2	6.0	4	4	2.0	4	0.0	0	4	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1016	0.35	5	1	2	3.0	1	6.0	4	3	4.0	2	1.0	0	2	4	3	4	3	50	50	50		50	4	42	3	2	2	6	93	7	2	27	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
1017	0.79	1	7	2	10.0	1	5.0	2	1	5.0	4	1.0	1	5	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	1	4	1	8.0	3	9.0	1	3	5.0	3	0.0	0	4	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	2	7	1	5.0	2	6.0	2	1	5.0	4	0.0	1	5	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	2	7	1	10.0	2	7.0	2	4	2.0	1	1.0	0	4	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	3	1	2	6.0	2	2.0	3	1	3.0	2	1.0	0	3	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	3	1	1	2.0	1	7.0	2	4	1.0	3	0.0	0	2	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	4	4	2	6.0	2	4.0	2	3	1.0	2	1.0	0	4	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	4	1	2	10.0	1	2.0	3	1	5.0	3	0.0	0	3	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	5	2	1	8.0	1	9.0	4	3	1.0	2	0.0	0	4	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1017	0.79	5	5	1	4.0	1	8.0	1	1	3.0	3	1.0	0	3	4	5	5	3	50	50	50	80		3	21	2	1	1	16	31	6	4	48	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
1018	0.96	1	2	2	7.0	3	9.0	1	2	3.0	1	1.0	1	5	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	1	7	1	5.0	1	4.0	1	4	2.0	2	0.0	1	5	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	2	4	1	5.0	2	4.0	1	3	4.0	4	1.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	2	1	2	3.0	2	6.0	1	1	4.0	4	0.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	3	2	2	2.0	1	2.0	1	2	1.0	2	0.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	3	1	2	8.0	1	1.0	1	2	4.0	4	1.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	4	1	1	8.0	1	3.0	4	4	4.0	4	0.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	4	7	2	10.0	2	4.0	2	1	2.0	2	1.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	5	4	2	3.0	2	3.0	3	2	3.0	3	1.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1018	0.96	5	6	1	10.0	2	9.0	2	1	1.0	2	0.0	0	4	4	3	4	2	90	90	90	90		2	61	4	1	2	13	87	2	5	109	0	0	0	0	0	0	0	0	0	0	1	0.09350198	1.0	1.0	3.0
1019	1.23	1	1	1	5.0	2	9.0	1	4	3.0	3	1.0	0	4	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	1	1	2	4.0	1	4.0	4	1	4.0	4	0.0	0	4	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	2	6	1	6.0	1	2.0	3	1	5.0	4	1.0	1	6	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	2	2	1	6.0	2	3.0	3	1	5.0	1	0.0	0	4	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	3	2	2	8.0	1	3.0	3	3	5.0	4	0.0	1	5	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	3	4	2	1.0	1	6.0	1	4	2.0	2	1.0	0	4	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	4	3	1	1.0	2	1.0	2	3	4.0	4	0.0	1	5	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	4	7	1	8.0	3	5.0	3	4	4.0	4	1.0	1	6	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	5	4	1	7.0	3	1.0	4	3	1.0	2	1.0	0	4	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1019	1.23	5	1	1	3.0	1	3.0	1	2	1.0	2	0.0	0	3	4	4	5	3	75	75	75	90		3	23	2	1	1	6	31	5	4	18	0	0	0	0	0	0	0	0	0	1	0	0.39795357	1.0	1.0	3.0
1020		1																																														1.0
1020		1																																														1.0
1020		2																																														1.0
1020		2																																														1.0
1020		3																																														1.0
1020		3																																														1.0
1020		4																																														1.0
1020		4																																														1.0
1020		5																																														1.0
1020		5																																														1.0
1021	0.45	1	6	1	4.0	2	3.0	1	1	5.0	1	0.0	0	4	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
1021	0.45	1	1	1	9.0	3	7.0	3	2	1.0	2	1.0	0	3	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
1021	0.45	2	5	1	5.0	1	9.0	3	2	3.0	3	1.0	1	6	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
1021	0.45	2	5	2	2.0	1	8.0	2	2	5.0	1	0.0	0	3	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
1021	0.45	3	6	2	7.0	1	4.0	2	3	5.0	1	0.0	0	4	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
1021	0.45	3	3	1	3.0	1	3.0	1	1	5.0	2	1.0	0	4	5	3	4	4	10	10	10	80		4	72	4	1	1	16	59	2	4	23	0	0	0	0	0	0	0	0	0	0	0	0.14417452	1.0	2.0	1.0
